,Incident,Date,Hour,NIBRS_Class,NIBRS_Description,Offense_Count,Premise,Block_Range,Street_Name,Street_Type,City,Zip_Code
20376,157778119,11/30/2019,19,13C,Intimidation,1,Cyberspace,1617,FANNIN,ST,HOUSTON,77002
20377,158365119,11/30/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2510,TRAVIS,ST,HOUSTON,77006
20378,158746519,11/30/2019,19,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",1098,BAGBY,ST,HOUSTON,77002
20379,157797719,11/30/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3115,KIRBY,DR,HOUSTON,77098
20380,157802119,11/30/2019,20,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",1000,PEASE,ST,HOUSTON,77002
20381,157807319,11/30/2019,20,13A,Aggravated Assault,1,"Parking Lot, Garage",3030,TRAVIS,ST,HOUSTON,77006
20382,158003619,11/30/2019,20,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",2200,WHITNEY,ST,HOUSTON,77006
20383,157811919,11/30/2019,21,13B,Simple assault,1,"Hotel, Motel, ETC",1615,LOOP,,HOUSTON,77027
20384,158056719,11/30/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1615,LOOP,,HOUSTON,77027
20385,157842919,11/30/2019,22,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2623,COLQUITT,ST,HOUSTON,77098
20386,158057419,11/30/2019,22,240,Motor vehicle theft,1,"Highway, Road, Street, Alley",1625,MAIN,ST,HOUSTON,77006
20387,158096119,11/30/2019,22,23G,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage",7530,BROMPTON,ST,HOUSTON,77025
20388,159704519,11/30/2019,22,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1711,CAROLINE,ST,HOUSTON,77002
20389,157857119,11/30/2019,23,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",3311,BANBURY,PL,HOUSTON,77027
20390,158009919,12/1/2019,0,23G,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage",7510,BROMPTON,ST,HOUSTON,77025
20391,21649020,12/1/2019,1,26F,Identify theft,1,"Residence, Home (Includes Apartment)",2900,BRAESWOOD,BLVD,HOUSTON,77025
20392,21649020,12/1/2019,1,250,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)",2900,BRAESWOOD,BLVD,HOUSTON,77025
20393,157912019,12/1/2019,1,13B,Simple assault,1,"Bar, Nightclub",5607,MORNINGSIDE,DR,HOUSTON,77005
20394,161031119,12/1/2019,1,26A,"False pretenses, swindle",1,"Other, Unknown",5151,EDLOE,ST,HOUSTON,77005
20395,157944419,12/1/2019,2,120,Robbery,1,"Highway, Road, Street, Alley",1198,BREMOND,ST,HOUSTON,77002
20396,157975419,12/1/2019,2,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",7300,BROMPTON,ST,HOUSTON,77025
20397,158718519,12/1/2019,2,23H,All other larceny,1,"Residence, Home (Includes Apartment)",2311,MILAM,,HOUSTON,77006
20398,159298819,12/1/2019,2,13B,Simple assault,2,"Bar, Nightclub",3302,MERCER,ST,HOUSTON,77027
20399,160518919,12/1/2019,2,26B,"Credit card, ATM fraud",1,"Highway, Road, Street, Alley",2328,FANNIN,ST,HOUSTON,77002
20400,160518919,12/1/2019,2,23H,All other larceny,1,"Highway, Road, Street, Alley",2328,FANNIN,ST,HOUSTON,77002
20401,157967419,12/1/2019,3,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1800,FANNIN,ST,HOUSTON,77002
20402,158442019,12/1/2019,5,220,"Burglary, Breaking and Entering",1,Rental Storage Facility,3131,BELLFORT,AVE,HOUSTON,77054
20403,37598620,12/1/2019,6,370,"Pornographs, obscene material",1,"Residence, Home (Includes Apartment)",1200,TRAVIS,ST,HOUSTON,77002
20404,158062419,12/1/2019,6,23H,All other larceny,1,"Residence, Home (Includes Apartment)",2241,DEL MONTE,DR,HOUSTON,77019
20405,157988319,12/1/2019,7,23C,Shoplifting,1,"Service, Gas Station",5800,ALMEDA,RD,HOUSTON,77030
20406,5419620,12/1/2019,8,23H,All other larceny,1,"Other, Unknown",3322,RICHMOND,AVE,HOUSTON,77098
20407,158050219,12/1/2019,10,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3112,KIRBY,DR,HOUSTON,77098
20408,158198019,12/1/2019,10,23F,Theft from motor vehicle,1,"Parking Lot, Garage",7300,BROMPTON,ST,HOUSTON,77025
20409,158050319,12/1/2019,11,23C,Shoplifting,1,"Parking Lot, Garage",7747,KIRBY,DR,HOUSTON,77025
20410,159491719,12/1/2019,11,23H,All other larceny,1,"Bar, Nightclub",808,PACIFIC,,HOUSTON,77006
20411,159491719,12/1/2019,11,26B,"Credit card, ATM fraud",1,"Bar, Nightclub",808,PACIFIC,,HOUSTON,77006
20412,4532420,12/1/2019,12,13C,Intimidation,1,"Residence, Home (Includes Apartment)",1200,TRAVIS,ST,HOUSTON,77002
20413,6007720,12/1/2019,12,13C,Intimidation,2,"Residence, Home (Includes Apartment)",600,HAWTHORNE,ST,HOUSTON,77006
20414,10610120,12/1/2019,12,23G,Theft of motor vehicle parts or accessory,1,"Highway, Road, Street, Alley",1817,MISSOURI,ST,HOUSTON,77006
20415,10752520,12/1/2019,12,250,"Counterfeiting, forgery",1,"Commercial, Office Building",3700,BUFFALO SPEEDWAY,,HOUSTON,77098
20416,158070219,12/1/2019,12,13C,Intimidation,1,"Residence, Home (Includes Apartment)",3801,OMEARA,DR,HOUSTON,77025
20417,158072219,12/1/2019,12,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2402,MILAM,ST,HOUSTON,77006
20418,158150219,12/1/2019,12,23F,Theft from motor vehicle,1,Restaurant,2536,RICHMOND,AVE,HOUSTON,77098
20419,163941619,12/1/2019,12,13B,Simple assault,1,Arena/Stadium/Fairgrounds/Coliseum,1,RELIANT,PKWY,HOUSTON,77054
20420,158102519,12/1/2019,13,13C,Intimidation,1,"Residence, Home (Includes Apartment)",2600,WESTRIDGE,ST,HOUSTON,77054
20421,158119819,12/1/2019,13,26B,"Credit card, ATM fraud",1,Park/Playground,2929,ALLEN,PKWY,HOUSTON,77019
20422,158119819,12/1/2019,13,23F,Theft from motor vehicle,1,Park/Playground,2929,ALLEN,PKWY,HOUSTON,77019
20423,158189419,12/1/2019,13,23H,All other larceny,1,"Commercial, Office Building",9336,STELLA LINK,,HOUSTON,77025
20424,158098819,12/1/2019,14,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",2301,DREXEL,DR,HOUSTON,77027
20425,158112519,12/1/2019,14,23C,Shoplifting,1,"Grocery, Supermarket",1554,GRAY,ST,HOUSTON,77019
20426,158407419,12/1/2019,14,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2929,ALLEN,PKWY,HOUSTON,77019
20427,158465419,12/1/2019,14,23H,All other larceny,1,"Other, Unknown",1556,W. GRAY,,HOUSTON,77019
20428,171791919,12/1/2019,14,13C,Intimidation,1,"Residence, Home (Includes Apartment)",2222,MARONEAL,ST,HOUSTON,77030
20429,158417719,12/1/2019,15,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1102,SAULNIER,,HOUSTON,77019
20430,159125119,12/1/2019,15,13C,Intimidation,1,Restaurant,1962,GRAY,ST,HOUSTON,77019
20431,159291819,12/1/2019,15,290,"Destruction, damage, vandalism",1,"Government, Public Building",9001,MAIN,ST,HOUSTON,77025
20432,14526620,12/1/2019,16,23D,Theft from building,1,"Residence, Home (Includes Apartment)",2236,NORTH,BLVD,HOUSTON,77098
20433,158159019,12/1/2019,16,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",601,DUNLAVY,ST,HOUSTON,77019
20434,158270819,12/1/2019,17,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2400,GRANT,ST,HOUSTON,77006
20435,158540319,12/1/2019,17,23C,Shoplifting,1,"Department, Discount Store",1554,GRAY,ST,HOUSTON,77019
20436,159512819,12/1/2019,17,23G,Theft of motor vehicle parts or accessory,1,Rental Storage Facility,10621,MAIN,ST,HOUSTON,77054
20437,160103319,12/1/2019,17,26B,"Credit card, ATM fraud",1,Restaurant,3816,FARNHAM,ST,HOUSTON,77098
20438,169608719,12/1/2019,17,240,Motor vehicle theft,1,"Parking Lot, Garage",2501,WESTRIDGE,ST,HOUSTON,77054
20439,158215519,12/1/2019,18,23C,Shoplifting,1,Speciality Store,8400,KIRBY,DR,HOUSTON,77054
20440,158650319,12/1/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2510,TRAVIS,ST,HOUSTON,77006
20441,27043820,12/1/2019,19,13C,Intimidation,1,"Other, Unknown",4,CHELSEA,BLVD,HOUSTON,77006
20442,158225719,12/1/2019,19,13C,Intimidation,1,"Residence, Home (Includes Apartment)",2600,WESTRIDGE,ST,HOUSTON,77054
20443,158245419,12/1/2019,19,23F,Theft from motor vehicle,1,"Government, Public Building",1660,ALLEN,PKWY,HOUSTON,77019
20444,158384319,12/1/2019,19,23D,Theft from building,1,"Other, Unknown",2214,HOLCOMBE,BLVD,HOUSTON,77030
20445,158487719,12/1/2019,19,240,Motor vehicle theft,1,"Parking Lot, Garage",7575,CAMBRIDGE,ST,HOUSTON,77054
20446,158487919,12/1/2019,19,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",106,GRAY,ST,HOUSTON,77019
20447,160004819,12/1/2019,19,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",8400,KIRBY,DR,HOUSTON,77054
20448,161712119,12/1/2019,19,23H,All other larceny,1,"Other, Unknown",2368,RICE,BLVD,HOUSTON,77005
20449,158245519,12/1/2019,20,13B,Simple assault,1,"Highway, Road, Street, Alley",500,LAMAR,,HOUSTON,77002
20450,158434719,12/1/2019,20,23G,Theft of motor vehicle parts or accessory,1,Restaurant,3131,BELLFORT,AVE,HOUSTON,77054
20451,161166219,12/1/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",8877,LAKES AT 610,DR,HOUSTON,77054
20452,158267719,12/1/2019,21,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",4655,WILD INDIGO,ST,HOUSTON,77027
20453,158269019,12/1/2019,21,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",2900,HELENA,ST,HOUSTON,77006
20454,158271319,12/1/2019,21,13B,Simple assault,1,"Highway, Road, Street, Alley",8400,KIRBY,DR,HOUSTON,77054
20455,158289719,12/1/2019,21,290,"Destruction, damage, vandalism",1,Arena/Stadium/Fairgrounds/Coliseum,8400,KIRBY,DR,HOUSTON,77054
20456,158313119,12/1/2019,21,240,Motor vehicle theft,1,"Bar, Nightclub",2598,STANFORD,ST,HOUSTON,77006
20457,158419819,12/1/2019,21,11B,Forcible sodomy,1,Abandoned/Condemned Structure,3300-3399,STANFORD,ST,HOUSTON,77006
20458,158910719,12/1/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",4100,GREENBRIAR,DR,HOUSTON,77098
20459,158273119,12/1/2019,22,23C,Shoplifting,1,"Service, Gas Station",3140,SOUTHWEST,FWY,HOUSTON,77098
20460,158294119,12/1/2019,22,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1801,ALLEN,PKWY,HOUSTON,77019
20461,158298319,12/1/2019,22,23H,All other larceny,1,Arena/Stadium/Fairgrounds/Coliseum,8400,KIRBY,DR,HOUSTON,77054
20462,158307819,12/1/2019,22,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1600,WILSON,ST,HOUSTON,77019
20463,158291019,12/1/2019,23,13B,Simple assault,1,"Highway, Road, Street, Alley",8298,KIRBY,DR,HOUSTON,77054
20464,158300019,12/1/2019,23,13A,Aggravated Assault,2,"Highway, Road, Street, Alley",992,DALLAS,ST,HOUSTON,77002
20465,158331019,12/1/2019,23,23F,Theft from motor vehicle,1,"Parking Lot, Garage",817,DALLAS,ST,HOUSTON,77019
20466,158450019,12/1/2019,23,240,Motor vehicle theft,1,"Parking Lot, Garage",401,GRAY,ST,HOUSTON,77002
20467,158313019,12/2/2019,0,13B,Simple assault,1,"Highway, Road, Street, Alley",801,BLODGETT,ST,HOUSTON,77002
20468,160600819,12/2/2019,0,26F,Identify theft,1,"Commercial, Office Building",2520,MAIN,ST,HOUSTON,77006
20469,170438219,12/2/2019,0,220,"Burglary, Breaking and Entering",1,Rental Storage Facility,4341,SOUTHWEST,FWY,HOUSTON,77027
20470,158319919,12/2/2019,1,26A,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)",2418,MIMOSA,DR,HOUSTON,77019
20471,158338219,12/2/2019,1,240,Motor vehicle theft,1,"Parking Lot, Garage",600,GRAY,ST,HOUSTON,77019
20472,158557119,12/2/2019,1,23G,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage",2646,LOOP,,HOUSTON,77054
20473,158359219,12/2/2019,2,13A,Aggravated Assault,1,"Bar, Nightclub",3302,MERCER,ST,HOUSTON,77027
20474,158350319,12/2/2019,3,220,"Burglary, Breaking and Entering",1,"Bar, Nightclub",1613,RICHMOND,AVE,HOUSTON,77006
20475,158754419,12/2/2019,3,23H,All other larceny,1,"Residence, Home (Includes Apartment)",2311,MILAM,ST,HOUSTON,77006
20476,158518519,12/2/2019,4,220,"Burglary, Breaking and Entering",1,"Commercial, Office Building",2512,WOODHEAD,ST,HOUSTON,77019
20477,158369119,12/2/2019,5,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2615,SOUTHWEST,FWY,HOUSTON,77098
20478,158656919,12/2/2019,6,240,Motor vehicle theft,1,"Parking Lot, Garage",340,DALLAS,ST,HOUSTON,77002
20479,158477919,12/2/2019,7,13C,Intimidation,1,"Parking Lot, Garage",1801,MAIN,ST,HOUSTON,77002
20480,158611019,12/2/2019,7,23G,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)",7510,BROMPTON,ST,HOUSTON,77025
20481,158700919,12/2/2019,7,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1401,ST JOSEPH,PKWY,HOUSTON,77002
20482,158700919,12/2/2019,7,26B,"Credit card, ATM fraud",1,"Parking Lot, Garage",1401,ST JOSEPH,PKWY,HOUSTON,77002
20483,779420,12/2/2019,8,250,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)",1875,POST OAK PARK,DR,HOUSTON,77027
20484,779420,12/2/2019,8,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1875,POST OAK PARK,DR,HOUSTON,77027
20485,158441819,12/2/2019,8,13B,Simple assault,1,"Other, Unknown",900,CAPITOL,ST,HOUSTON,77002
20486,158500119,12/2/2019,8,13B,Simple assault,1,"Residence, Home (Includes Apartment)",3798,MANDELL,ST,HOUSTON,77006
20487,158546819,12/2/2019,8,240,Motor vehicle theft,1,"Highway, Road, Street, Alley",100,AVONDALE,ST,HOUSTON,77006
20488,163376519,12/2/2019,8,26F,Identify theft,1,"Residence, Home (Includes Apartment)",333,CLAY,ST,HOUSTON,77002
20489,12541020,12/2/2019,9,23H,All other larceny,1,"Department, Discount Store",1450,GRAY,ST,HOUSTON,77019
20490,158428819,12/2/2019,9,13A,Aggravated Assault,1,"Drug Store, Doctors Office, Hospital",2910,WESTHEIMER,RD,HOUSTON,77019
20491,158690319,12/2/2019,9,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",8181,FANNIN,ST,HOUSTON,77054
20492,43240920,12/2/2019,10,370,"Pornographs, obscene material",1,"Residence, Home (Includes Apartment)",1200,TRAVIS,ST,HOUSTON,77002
20493,158474119,12/2/2019,10,23F,Theft from motor vehicle,1,"Parking Lot, Garage",7520,BROMPTON,ST,HOUSTON,77025
20494,158484519,12/2/2019,10,250,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)",4202,RICHMOND,AVE,HOUSTON,77027
20495,158673419,12/2/2019,10,23H,All other larceny,1,"Commercial, Office Building",1302,WAUGH,DR,HOUSTON,77019
20496,158770819,12/2/2019,10,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",2816,BARTELL,DR,HOUSTON,77054
20497,158494219,12/2/2019,11,13A,Aggravated Assault,2,"Highway, Road, Street, Alley",4900,WESLAYAN,ST,HOUSTON,77027
20498,158587219,12/2/2019,11,23B,Purse-snatching,1,Restaurant,5510,MORNINGSIDE,DR,HOUSTON,77005
20499,160536519,12/2/2019,11,23H,All other larceny,1,"Drug Store, Doctors Office, Hospital",1504,TAUB,LP,HOUSTON,77030
20500,162542919,12/2/2019,11,23G,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)",1800,EL PASEO,ST,HOUSTON,77054
20501,162542919,12/2/2019,11,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",1800,EL PASEO,ST,HOUSTON,77054
20502,636420,12/2/2019,12,23H,All other larceny,1,Speciality Store,1330,WESTHEIMER,RD,HOUSTON,77006
20503,158553619,12/2/2019,12,290,"Destruction, damage, vandalism",1,"Airplane, Bus,Train Terminal",1000,CONGRESS,ST,HOUSTON,77002
20504,158579819,12/2/2019,12,23H,All other larceny,1,"Grocery, Supermarket",3300,CUMMINS,ST,HOUSTON,77027
20505,158641019,12/2/2019,12,23D,Theft from building,1,School-College/University,1,BAYLOR PLAZA,,HOUSTON,77030
20506,159076919,12/2/2019,12,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2400,WESTHEIMER,RD,HOUSTON,77098
20507,11104620,12/2/2019,13,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",3000,MERCER,ST,HOUSTON,77027
20508,158558319,12/2/2019,13,13C,Intimidation,1,"Highway, Road, Street, Alley",198,HAMILTON,ST,HOUSTON,77002
20509,158656619,12/2/2019,13,23H,All other larceny,1,"Department, Discount Store",4026,NORFOLK,ST,HOUSTON,77027
20510,158883719,12/2/2019,13,23F,Theft from motor vehicle,1,Restaurant,1002,WESTHEIMER,RD,HOUSTON,77006
20511,158590519,12/2/2019,14,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1201,WESTHEIMER,RD,HOUSTON,77006
20512,158608819,12/2/2019,14,23F,Theft from motor vehicle,1,"Bank, Savings & Loan",3904,RICHMOND,AVE,HOUSTON,77027
20513,158632119,12/2/2019,14,13B,Simple assault,1,"Department, Discount Store",4012,WESTHEIMER,RD,HOUSTON,77027
20514,158655019,12/2/2019,14,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",3804,AUDLEY,ST,HOUSTON,77098
20515,158606119,12/2/2019,15,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",1400,CAPITOL,ST,HOUSTON,77002
20516,158625519,12/2/2019,15,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1705,GRAY,ST,HOUSTON,77019
20517,158775019,12/2/2019,15,23G,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage",2500,MURWORTH,DR,HOUSTON,77054
20518,158871319,12/2/2019,15,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1100,TEXAS,ST,HOUSTON,77002
20519,158871319,12/2/2019,15,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",1100,TEXAS,ST,HOUSTON,77002
20520,165388719,12/2/2019,15,23H,All other larceny,1,"Government, Public Building",900,BAGBY,ST,HOUSTON,77002
20521,158634819,12/2/2019,16,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",2601,ARGONNE,ST,HOUSTON,77098
20522,158664519,12/2/2019,16,23B,Purse-snatching,1,"Highway, Road, Street, Alley",9800,STELLA LINK,RD,HOUSTON,77025
20523,158680419,12/2/2019,16,13B,Simple assault,1,"Highway, Road, Street, Alley",2800,HOLLY HALL,ST,HOUSTON,77054
20524,158682519,12/2/2019,16,13C,Intimidation,1,"Residence, Home (Includes Apartment)",1116,BANKS,ST,HOUSTON,77006
20525,158731019,12/2/2019,16,23H,All other larceny,1,"Residence, Home (Includes Apartment)",2050,BANKS,ST,HOUSTON,77098
20526,158751819,12/2/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",700,DREW,ST,HOUSTON,77006
20527,158783919,12/2/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",808,PEASE,ST,HOUSTON,77002
20528,159134219,12/2/2019,17,23H,All other larceny,1,"Parking Lot, Garage",3616,RICHMOND,AVE,HOUSTON,77027
20529,162045919,12/2/2019,17,23H,All other larceny,1,"Residence, Home (Includes Apartment)",3420,MT VERNON,,HOUSTON,77006
20530,158748919,12/2/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2410,RICHMOND,AVE,HOUSTON,77098
20531,158778219,12/2/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",9713,MICKLER,DR,HOUSTON,77025
20532,158790719,12/2/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2137,RICHMOND,AVE,HOUSTON,77098
20533,158806419,12/2/2019,18,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1200,CAROLINE,ST,HOUSTON,77002
20534,158879019,12/2/2019,18,220,"Burglary, Breaking and Entering",1,"Parking Lot, Garage",4106,LARK,LN,HOUSTON,77025
20535,158916819,12/2/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",6560,FANNIN,ST,HOUSTON,77030
20536,159782419,12/2/2019,18,23H,All other larceny,1,"Residence, Home (Includes Apartment)",8427,HEARTH,DR,HOUSTON,77054
20537,170304219,12/2/2019,18,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1600,FANNIN,ST,HOUSTON,77002
20538,158718319,12/2/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3838,RICHMOND,AVE,HOUSTON,77027
20539,158723919,12/2/2019,19,23H,All other larceny,1,"Bar, Nightclub",801,CONGRESS,ST,HOUSTON,77002
20540,158730719,12/2/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2536,RICHMOND,AVE,HOUSTON,77098
20541,158740119,12/2/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3241,SOUTHWEST,FWY,HOUSTON,77027
20542,158744619,12/2/2019,20,13B,Simple assault,1,"Bar, Nightclub",808,PACIFIC,,HOUSTON,77006
20543,158754819,12/2/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2910,WESTHEIMER,RD,HOUSTON,77019
20544,158755519,12/2/2019,20,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",2727,REVERE,ST,HOUSTON,77098
20545,158778619,12/2/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",700,JEFFERSON,ST,HOUSTON,77002
20546,158797919,12/2/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2519,SOUTHWEST,FWY,HOUSTON,77098
20547,158854319,12/2/2019,21,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2701,BELLEFONTAINE,ST,HOUSTON,77025
20548,158855019,12/2/2019,21,220,"Burglary, Breaking and Entering",1,Restaurant,1916,BISSONNET,ST,HOUSTON,77098
20549,158891419,12/2/2019,21,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",207,PIERCE,ST,HOUSTON,77019
20550,159456119,12/2/2019,21,23F,Theft from motor vehicle,1,Speciality Store,4307,WESTHEIMER,RD,HOUSTON,77027
20551,158779219,12/2/2019,22,290,"Destruction, damage, vandalism",1,"Hotel, Motel, ETC",806,MAIN,ST,HOUSTON,77002
20552,158922619,12/2/2019,22,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",1507,CALIFORNIA,ST,HOUSTON,77006
20553,158984119,12/2/2019,22,13C,Intimidation,1,"Commercial, Office Building",9300,CENTER POINT,DR,HOUSTON,77054
20554,158800919,12/2/2019,23,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",2111,HOLLY HALL,ST,HOUSTON,77054
20555,158804519,12/2/2019,23,13C,Intimidation,1,"Residence, Home (Includes Apartment)",2400,LOOP,,HOUSTON,77054
20556,158815519,12/2/2019,23,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2500,PARK,ST,HOUSTON,77019
20557,158956019,12/2/2019,23,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2727,REVERE,ST,HOUSTON,77098
20558,158953519,12/3/2019,0,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",8411,KNIGHT,RD,HOUSTON,77054
